Vaccine Type,DNA vaccine,inactivated vaccine,Live attenuated influenza vaccine,mRNA vaccine,recombinant protein vaccine,viral vector vaccine,Vaccine Trial,clinical trial,Moderna,BioNTech,vaccine dose,Vaccine Accessibility,distribution,logistics,vaccine transport,vaccine store,rollout,Side Effects,autism,delirium,blood clotting,effective vaccine,Immunity,immune,immune escape,Religious,religious belief,Different groups,asymptomatic,pregnant woman,older people,children,fat people,high-risk people,Organization,WHO,COVAX,GAVI,NHS,Politician,politician,Xi Jinping,Joe biden,Donald Trump,Boris Johnson,Владимир Владимирович Путин,Emmanuel Macron,Justin Trudeau,Nation,China,USA,UK,Russia,France,Canada,India,vaccination
0,15,14,0,2,0,0.875,0,34.5,12,6,2,0,70.37037037,83.26530612,0,3,14,0,30,42.63043478,16,2,0,13.33333333,0,0,17,0,7.68,38.80487805,29.50819672,49,39.375,0,0,17,6,40.51948052,31.22580645,0,21.93846154,20.58333333,3,10,0.833333333,49,6,3.795918367,0,26.73,4,56,15.88235294,38.36734694,57.3442623,24,1
0,19,27,0,3,12,0.375,0,42.71428571,11,5,3,0,68.51851852,84.24489796,0,3,15,0,28,44.23913043,14,5,0,12.66666667,0,0,26,0,7.32,33.56097561,29.90163934,47,37.5,0,0,18,9,20.76623377,31.22580645,0,18.75384615,22.95833333,4,10,0.666666667,0,5,5.020408163,0,27.72,4,53.6,16.41176471,36.73469388,55.60655738,23,1
0,10,14,0,5,73,0.875,0,71.46428571,11,5,3,0,71.2962963,84.24489796,0,3,10,0,28,45.84782609,18,3,0,14.88888889,0,0,17,0,6.84,36.18292683,24,48,56.25,0,0,18,3,26.33766234,29.09677419,0,15.92307692,37.20833333,8,9,0.666666667,24,8,6,0,28.05,4,53.6,16.94117647,38.36734694,54.73770492,23,1
0,11,42,0,3,63,2.125,0,50.10714286,11,4,2,0,67.59259259,92.08163265,19,17,9,0,32,37,12,4,0,15.11111111,0,0,35,0,7.68,36.18292683,15.3442623,50,46.875,0,0,18,5,28.36363636,29.09677419,0,18.04615385,19.79166667,6,10,0.833333333,0,8,3.306122449,0,27.39,4,52,16.94117647,37.55102041,56.47540984,23,1
0,2,14,0,3,0,0.375,0,55.03571429,10,7,2,0,64.81481481,76.40816327,0,9,4,0,29,32.17391304,20,2,0,15.77777778,0,0,54,0,6.72,38.80487805,19.27868852,53,38.125,0,0,18,5,20.25974026,28.38709677,0,16.27692308,21.375,12,10,1,0,9,3.306122449,0,29.04,5,52.8,16.94117647,37.55102041,56.47540984,23,1
0,12,16,0,7,0,0.5,0,19.71428571,7,2,3,0,45.37037037,46.04081633,21,9,4,0,28,53.89130435,15,2,0,13.55555556,18,0,0,0,5.16,43.52439024,14.95081967,47,32.5,0,0,18,0,29.88311688,19.87096774,0,19.81538462,28.5,4,8,1.333333333,56,8,3.428571429,0,29.37,4,51.2,15.88235294,37.55102041,52.13114754,22,0
0,12,16,0,1,14,1,0,48.46428571,7,2,3,0,46.2962963,44.08163265,0,3,8,0,26,34.58695652,12,1,0,14.66666667,0,0,29,0,5.88,35.65853659,27.93442623,50,55,0,0,19,1,28.36363636,22.70967742,0,20.87692308,23.75,3,9,1.333333333,55,8,2.081632653,0,28.38,4,53.6,16.94117647,40,53.86885246,22,0
0,6,67,0,3,48,0.375,0,50.92857143,13,7,3,0,71.2962963,84.24489796,0,5,12,0,29,44.23913043,15,4,0,14,0,0,25,0,8.88,30.41463415,17.31147541,47,37.5,0,0,18,6,31.4025974,30.51612903,0,14.86153846,15.83333333,3,8,0.833333333,0,13,3.551020408,0,26.73,4,50.4,16.41176471,38.36734694,58.21311475,22,1
0,6,27,0,4,24,1.25,0,46,12,4,4,0,77.77777778,90.12244898,0,5,7,0,28,40.2173913,17,3,0,15.77777778,0,0,34,0,5.52,46.14634146,25.96721311,48,34.375,0,0,18,10,21.77922078,30.51612903,0,17.33846154,23.75,2,13,1.333333333,24,8,2.816326531,0,26.73,5,53.6,14.82352941,38.36734694,54.73770492,22,1
0,6,41,0,2,37,0.875,0,45.17857143,14,5,3,0,73.14814815,86.20408163,0,0,10,0,30,49.86956522,27,2,0,14,0,0,61,0,7.44,35.65853659,16.13114754,50,46.25,0,0,19,3,40.51948052,28.38709677,0,18.04615385,23.75,2,13,1.166666667,0,10,2.816326531,0,27.06,5,52.8,14.82352941,39.18367347,54.73770492,22,1
0,2,27,0,2,49,0.875,0,62.42857143,15,5,3,0,77.77777778,88.16326531,0,5,14,0,29,45.04347826,28,5,0,14,0,0,17,0,8.64,39.32926829,22.03278689,47,45.625,0,0,20,6,16.71428571,29.80645161,0,17.69230769,20.58333333,2,20,0.833333333,24,8,2.448979592,0,27.72,5,52,15.35294118,44.08163265,54.73770492,22,1
0,4,14,0,2,38,0.375,0,43.53571429,13,4,1,0,73.14814815,71.51020408,19,8,9,0,30,43.43478261,18,3,0,12.88888889,16,0,44,0,7.92,40.90243902,20.85245902,56,45.625,0,0,19,7,26.84415584,26.96774194,0,18.04615385,24.54166667,3,19,0.833333333,25,10,3.183673469,0,27.39,5,52.8,14.82352941,45.71428571,53.86885246,23,0
0,16,31,0,1,28,0.5,0,25.46428571,8,1,1,0,54.62962963,50.93877551,0,6,2,0,27,36.19565217,14,1,0,12.44444444,0,0,19,0,6.36,38.2804878,29.1147541,66,53.125,0,0,21,1,34.44155844,21.29032258,0,16.27692308,10.29166667,2,12,0.666666667,0,6,2.081632653,0,27.06,4,50.4,15.35294118,62.85714286,55.60655738,25,0
0,5,47,0,5,28,0,0,15.60714286,7,1,1,0,54.62962963,40.16326531,0,9,5,0,26,42.63043478,17,3,0,11.77777778,18,0,20,0,7.08,42.47560976,24.39344262,56,30,0,0,20,5,14.18181818,21.29032258,0,18.75384615,11.875,2,9,0.5,0,7,1.714285714,0,27.39,4,54.4,15.35294118,71.83673469,57.3442623,24,0
0,4,54,0,6,12,0,0,40.25,12,4,2,0,71.2962963,78.36734694,0,8,13,0,27,38.60869565,20,4,0,13.11111111,15,0,25,0,7.92,45.62195122,20.85245902,51,43.75,31,0,19,11,23.2987013,19.87096774,0,16.27692308,15.83333333,3,7,0.5,24,10,2.326530612,0,29.7,5,50.4,14.29411765,56.32653061,59.95081967,25,1
0,8,0,0,3,23,0.75,0,44.35714286,11,6,3,0,80.55555556,73.46938776,0,3,9,0,27,37.80434783,30,2,0,14.44444444,0,0,16,0,5.52,37.75609756,19.27868852,47,46.875,0,0,18,3,19.75324675,29.80645161,0,16.27692308,23.75,3,7,0.5,0,11,2.571428571,0,29.04,4,49.6,14.82352941,53.87755102,57.3442623,23,1
0,4,0,0,2,36,0.375,0,55.03571429,11,6,3,0,80.55555556,82.28571429,18,11,10,0,29,36.19565217,22,3,0,15.33333333,0,0,50,0,8.64,43.52439024,22.42622951,47,53.125,0,0,18,15,22.79220779,29.09677419,0,19.81538462,13.45833333,3,7,0.666666667,0,10,2.326530612,0,29.37,4,53.6,14.29411765,51.42857143,57.3442623,29,1
0,16,27,0,5,0,0.75,0,68.17857143,11,5,2,0,79.62962963,83.26530612,18,13,14,0,29,60.32608696,32,1,0,15.33333333,0,0,59,0,7.68,52.43902439,25.18032787,47,43.125,0,0,19,23,21.77922078,29.80645161,0,14.50769231,26.91666667,2,7,0.5,0,7,3.918367347,0,31.02,4,50.4,18,52.24489796,59.08196721,26,1
0,4,14,0,3,25,1.25,0,51.75,12,5,3,0,73.14814815,77.3877551,0,8,10,0,31,57.10869565,25,5,0,14.22222222,0,0,43,0,7.08,40.90243902,19.67213115,47,41.875,63,0,19,14,33.42857143,26.96774194,0,16.63076923,17.41666667,3,8,0.666666667,49,6,2.204081633,0,31.68,5,50.4,15.88235294,51.42857143,55.60655738,25,0
0,5,93,0,2,14,1,0,32.85714286,7,2,2,0,51.85185185,49.95918367,0,9,7,0,26,45.04347826,23,2,0,12.44444444,0,0,39,0,6.36,42.47560976,22.03278689,47,40,0,0,19,8,20.25974026,19.87096774,0,14.15384615,19.79166667,2,7,0.5,0,8,2.081632653,0,31.68,4,51.2,14.29411765,76.73469388,53.86885246,26,1
0,7,15,0,3,14,0.5,0,42.71428571,6,2,2,0,54.62962963,44.08163265,0,9,5,0,24,51.47826087,11,1,0,14,0,0,10,0,6.12,45.09756098,22.03278689,48,54.375,0,0,18,5,43.55844156,22.70967742,0,18.04615385,26.125,2,7,0.666666667,0,15,2.326530612,0,29.37,4,54.4,16.94117647,66.93877551,53,24,1
0,17,83,0,2,25,0,0,46,8,6,5,0,70.37037037,71.51020408,38,8,9,0,27,49.86956522,30,2,0,13.55555556,16,0,9,0,6.12,40.90243902,22.42622951,48,38.125,0,0,18,16,22.28571429,31.22580645,0,13.44615385,26.91666667,2,6,0.833333333,0,11,1.959183673,0,29.37,4,56.8,14.29411765,46.53061224,57.3442623,25,1
0,10,26,0,5,35,0.375,0,62.42857143,12,6,2,0,78.7037037,85.2244898,0,3,8,0,31,44.23913043,23,4,0,14.22222222,0,0,33,0,6.24,42.47560976,26.75409836,45,35,30,0,19,11,27.85714286,29.80645161,0,14.50769231,35.625,2,6,1,0,8,2.081632653,0,31.02,5,53.6,13.76470588,66.93877551,57.3442623,24,1
0,4,26,0,3,59,0.375,0,48.46428571,12,8,3,0,80.55555556,85.2244898,0,0,16,0,35,38.60869565,24,1,0,16.22222222,0,0,25,0,6.48,36.70731707,35.01639344,47,42.5,0,0,19,8,23.80519481,29.80645161,0,16.27692308,34.83333333,2,9,2.666666667,0,9,2.448979592,0,30.69,4,53.6,14.29411765,57.14285714,56.47540984,23,1
0,6,26,0,2,36,1.625,0,57.5,11,5,4,0,84.25925926,84.24489796,0,3,7,0,33,30.56521739,24,2,0,18.22222222,0,0,42,0,7.2,29.36585366,26.75409836,50,51.875,0,0,20,3,26.84415584,31.22580645,0,14.15384615,28.5,2,8,1.333333333,0,13,3.06122449,0,30.03,5,52.8,14.29411765,53.06122449,56.47540984,23,1
0,0,54,0,2,37,1.625,0,58.32142857,10,4,3,0,73.14814815,79.34693878,0,5,8,0,29,38.60869565,16,2,0,16,0,0,26,0,6.48,31.98780488,29.1147541,48,40,0,0,21,6,20.76623377,30.51612903,0,16.63076923,19,2,7,1,24,27,2.204081633,0,29.04,5,51.2,13.76470588,57.95918367,56.47540984,23,1
0,7,0,0,2,0,0.5,0,32.03571429,7,2,2,0,60.18518519,52.89795918,21,12,7,0,25,53.89130435,25,4,0,12.88888889,0,0,39,0,6.24,33.56097561,16.91803279,46,42.5,0,0,21,1,15.7012987,20.58064516,0,19.10769231,23.75,2,7,1,0,8,2.204081633,0,28.38,4,48.8,13.76470588,57.14285714,53.86885246,24,0
0,5,76,0,4,27,0,0,36.14285714,6,2,3,0,55.55555556,44.08163265,0,15,5,0,28,57.10869565,17,3,0,15.77777778,0,0,0,0,5.52,38.80487805,18.8852459,51,48.125,0,0,22,9,16.71428571,23.41935484,0,14.86153846,33.25,2,6,1,0,9,2.693877551,0,30.03,4,52.8,13.76470588,61.2244898,59.08196721,23,0
0,6,13,0,5,35,1.25,0,56.67857143,11,7,3,0,86.11111111,81.30612245,18,5,18,0,30,48.26086957,23,4,0,16.66666667,0,0,0,0,6.72,40.37804878,35.80327869,50,30,0,0,21,13,19.75324675,35.48387097,0,12.38461538,30.08333333,2,7,1.166666667,0,7,3.06122449,0,28.05,5,53.6,14.82352941,43.26530612,59.08196721,24,1
0,6,26,0,5,24,0,0,50.92857143,11,8,4,0,85.18518519,90.12244898,36,5,12,0,28,39.41304348,28,4,0,16.44444444,0,0,58,0,6.12,43,23.21311475,50,53.125,0,0,20,6,26.84415584,33.35483871,0,14.15384615,30.08333333,2,7,1,24,5,2.204081633,0,29.37,5,51.2,14.29411765,53.06122449,58.21311475,23,1
0,8,27,0,3,12,1.25,0,55.85714286,11,5,5,0,89.81481481,88.16326531,0,5,12,0,33,37.80434783,24,4,0,17.11111111,0,0,92,0,5.04,43,24,48,44.375,0,0,20,7,21.27272727,34.77419355,0,16.98461538,12.66666667,3,7,1,0,5,2.204081633,0,29.04,5,53.6,14.82352941,57.95918367,58.21311475,23,1
0,10,13,0,3,94,0.375,0,46.82142857,12,9,4,0,87.03703704,82.28571429,0,0,10,0,29,42.63043478,26,5,0,15.55555556,0,0,66,0,6,48.24390244,24.78688525,47,46.25,60,0,20,8,21.27272727,30.51612903,0,13.09230769,21.375,3,6,1,0,4,2.571428571,0,28.71,5,54.4,14.82352941,54.69387755,58.21311475,22,1
0,4,69,0,3,25,0.875,0,56.67857143,13,6,5,0,79.62962963,71.51020408,0,6,11,0,28,43.43478261,17,6,0,16.22222222,0,0,52,0,6.36,39.32926829,31.08196721,46,45,32,0,21,14,31.90909091,28.38709677,0,16.27692308,20.58333333,3,7,1.166666667,49,3,2.816326531,0,31.35,5,53.6,14.29411765,51.42857143,59.08196721,24,1
0,9,15,54,4,0,0.5,0,23.82142857,6,2,4,0,60.18518519,50.93877551,21,9,6,0,25,45.84782609,23,1,0,12.44444444,18,0,10,0,4.68,47.7195122,20.85245902,46,46.875,0,0,21,8,24.81818182,20.58064516,0,20.16923077,15.04166667,3,8,1.333333333,0,7,2.571428571,0,30.36,4,55.2,14.29411765,60.40816327,54.73770492,25,0
0,7,15,0,5,0,0.5,0,25.46428571,6,2,4,0,62.03703704,46.04081633,0,6,5,0,26,45.84782609,19,0,0,13.33333333,0,0,58,0,5.52,43,24.78688525,51,55.625,0,0,21,5,34.44155844,22.70967742,0,20.52307692,27.70833333,2,7,1.833333333,0,4,1.714285714,0,28.38,4,56.8,14.29411765,62.04081633,57.3442623,23,1
0,6,26,0,5,58,0.75,0,64.07142857,11,5,4,0,87.03703704,84.24489796,35,5,10,0,28,37.80434783,27,3,0,16,0,0,49,0,5.52,34.6097561,28.32786885,48,33.125,0,0,21,24,39,31.93548387,0,11.67692308,18.20833333,2,6,3.333333333,0,5,2.326530612,0,28.38,5,57.6,14.29411765,41.63265306,56.47540984,22,1
0,6,39,0,1,81,0.75,0,45.17857143,11,5,3,0,92.59259259,83.26530612,0,8,16,0,32,45.04347826,15,4,0,14.88888889,0,0,49,0,6.84,36.18292683,36.59016393,48,62.5,0,0,21,21,36.46753247,32.64516129,0,14.50769231,36.41666667,3,6,8.666666667,23,5,3.428571429,0,27.72,5,60,13.76470588,38.36734694,61.68852459,22,1
0,10,52,0,2,82,2,0,52.57142857,11,5,4,0,85.18518519,79.34693878,0,8,9,0,33,41.02173913,34,5,0,17.11111111,0,0,49,0,7.32,43,33.04918033,50,58.75,0,0,21,16,23.80519481,34.77419355,0,15.21538462,30.08333333,2,6,2.5,23,6,6.979591837,0,29.04,5,56,14.29411765,40,59.95081967,23,1
0,10,79,0,3,35,0.375,0,82.14285714,11,5,5,0,89.81481481,83.26530612,18,5,14,0,31,39.41304348,31,2,0,16.66666667,0,0,58,0,6,37.23170732,28.72131148,48,45,30,0,22,8,27.85714286,70.96774194,0,16.63076923,23.75,2,7,1.5,47,6,6.734693878,0,28.05,5,55.2,14.82352941,39.18367347,59.95081967,23,1
0,6,57,50,3,13,0.375,0,63.25,10,5,4,0,82.40740741,77.3877551,19,0,11,0,28,44.23913043,27,4,0,15.11111111,0,0,53,0,6.84,45.62195122,24.78688525,46,47.5,0,0,20,33,22.79220779,41.87096774,0,18.04615385,30.08333333,2,6,1.5,0,7,3.428571429,0,28.38,4,53.6,14.82352941,38.36734694,59.08196721,23,1
0,7,31,0,4,28,0,0,27.10714286,7,2,3,0,58.33333333,49.95918367,0,13,5,0,26,32.97826087,20,2,0,13.55555556,0,0,39,0,3.96,37.23170732,14.16393443,48,46.25,0,0,19,22,20.25974026,36.19354839,0,21.58461538,21.375,3,6,1.333333333,0,8,3.428571429,0,27.06,4,53.6,15.88235294,34.28571429,55.60655738,23,0
0,5,31,0,2,28,0.5,0,23.82142857,6,2,3,0,59.25925926,41.14285714,0,0,6,0,24,33.7826087,31,1,0,13.33333333,0,0,49,0,3.72,41.95121951,24,52,40,0,0,20,6,18.74025974,32.64516129,0,21.23076923,23.75,3,7,1.333333333,0,7,2.448979592,0,27.06,4,55.2,20.64705882,40,57.3442623,22,0
0,4,54,0,2,49,0,0,46.82142857,11,4,4,0,80.55555556,81.30612245,0,5,5,0,28,30.56521739,14,5,0,14,0,0,17,0,4.44,37.75609756,26.36065574,48,37.5,31,0,20,10,17.72727273,39.03225806,0,14.86153846,19.79166667,3,10,0.833333333,0,5,2.693877551,0,27.72,4,52.8,15.35294118,35.91836735,59.95081967,21,1
0,10,14,0,2,12,0,0,69,10,5,5,0,88.88888889,85.2244898,0,3,11,0,30,41.82608696,18,4,0,14.88888889,16,0,60,0,6.36,40.37804878,29.90163934,48,41.875,0,0,21,5,35.96103896,37.61290323,0,30.07692308,22.95833333,5,10,1.666666667,0,5,2.204081633,0,27.72,5,52.8,15.35294118,35.91836735,59.95081967,23,1
0,2,54,0,1,36,1.25,0,45.17857143,12,4,4,0,87.03703704,80.32653061,0,8,7,0,25,37.80434783,23,1,0,16,0,0,43,0,5.28,38.80487805,26.36065574,46,43.75,0,0,27,11,20.76623377,35.48387097,0,19.10769231,24.54166667,24,23,3,24,6,3.795918367,0,27.72,5,55.2,15.88235294,38.36734694,58.21311475,23,1
0,8,27,0,0,37,0.375,0,55.03571429,12,7,3,0,86.11111111,80.32653061,0,8,12,0,29,39.41304348,20,2,0,15.33333333,16,0,26,0,6,40.90243902,22.81967213,47,44.375,0,0,21,10,22.28571429,34.06451613,0,21.58461538,12.66666667,7,10,1.166666667,0,4,2.571428571,0,26.07,4,52.8,14.82352941,38.36734694,58.21311475,22,1
0,6,57,0,4,51,0,0,47.64285714,10,6,3,0,75,68.57142857,19,3,10,0,26,37.80434783,28,1,0,14.22222222,0,0,36,0,11.4,45.62195122,30.29508197,46,43.125,0,0,21,4,25.83116883,31.93548387,0,17.33846154,29.29166667,9,72,4.166666667,0,13,6.734693878,0,27.06,5,52.8,14.29411765,38.36734694,59.08196721,21,1
0,9,16,55,3,0,0.5,0,40.25,7,2,2,0,60.18518519,47.02040816,0,0,5,0,24,44.23913043,25,4,0,14.22222222,0,0,20,0,6.6,39.85365854,19.27868852,47,44.375,0,0,20,3,28.36363636,24.12903226,0,19.81538462,26.91666667,5,49,2.833333333,0,10,8.081632653,0,26.73,4,54.4,13.76470588,35.91836735,56.47540984,23,1
0,0,46,0,5,14,0,0,27.10714286,7,1,5,0,61.11111111,42.12244898,21,3,10,0,26,40.2173913,17,3,0,15.33333333,0,0,19,0,4.44,39.32926829,19.67213115,47,33.75,0,0,20,4,18.74025974,24.12903226,0,16.98461538,19,5,34,2,0,8,3.551020408,0,27.06,4,57.6,14.29411765,39.18367347,57.3442623,21,1
0,12,41,0,2,12,1.25,0,41.07142857,10,7,3,0,91.66666667,85.2244898,0,8,5,0,31,48.26086957,20,3,0,17.55555556,0,0,77,0,6.36,37.23170732,26.36065574,49,46.25,31,0,20,6,13.67532468,36.19354839,0,16.27692308,17.41666667,4,25,1.5,48,6,2.93877551,0,25.41,4,53.6,14.29411765,37.55102041,59.08196721,21,1
0,4,27,0,2,49,0.875,0,48.46428571,11,16,5,0,87.96296296,82.28571429,0,3,9,0,32,40.2173913,28,3,0,18.66666667,0,0,60,0,6.36,37.75609756,24.39344262,45,41.25,0,0,21,7,29.88311688,33.35483871,0,16.27692308,14.25,4,21,1.666666667,24,9,2.448979592,0,25.08,4,53.6,14.82352941,35.10204082,56.47540984,21,1
0,6,27,0,2,24,1.625,0,50.92857143,11,11,3,0,83.33333333,82.28571429,0,8,12,0,27,38.60869565,32,2,0,18.88888889,0,0,68,0,6.48,35.13414634,33.04918033,48,36.875,0,0,21,3,16.20779221,33.35483871,0,18.4,18.20833333,3,16,1.166666667,48,10,3.551020408,0,25.08,4,50.4,15.88235294,46.53061224,57.3442623,22,1
0,10,41,48,2,49,0.375,0,52.57142857,11,9,4,0,87.03703704,77.3877551,0,8,15,0,31,51.47826087,17,3,0,17.77777778,0,0,77,0,6.72,36.18292683,31.47540984,51,42.5,0,0,24,2,34.44155844,33.35483871,0,22.29230769,24.54166667,7,16,1.333333333,0,10,3.306122449,0,27.06,5,52.8,17.47058824,40.81632653,58.21311475,22,1
0,5,59,0,1,66,1.75,0,46,9,8,4,0,74.07407407,70.53061224,0,6,5,0,26,37.80434783,19,4,0,14.66666667,17,0,65,0,5.16,38.80487805,24,46,29.375,0,0,20,26,18.23376623,29.80645161,0,19.10769231,18.20833333,3,12,0.833333333,0,7,3.673469388,0,25.74,4,51.2,14.29411765,36.73469388,56.47540984,22,1
0,5,0,0,1,0,0,0,25.46428571,6,2,2,0,56.48148148,43.10204082,22,3,5,0,23,50.67391304,14,3,0,13.55555556,0,0,52,0,4.56,39.85365854,16.91803279,45,43.75,0,0,20,15,24.81818182,24.83870968,0,15.21538462,22.95833333,3,11,1,58,5,2.571428571,0,25.41,4,53.6,14.82352941,35.10204082,55.60655738,22,1
0,2,33,0,2,15,0.5,0,32.85714286,6,2,2,0,65.74074074,44.08163265,0,3,7,0,24,32.97826087,24,2,0,15.11111111,0,0,0,0,5.52,47.19512195,27.14754098,49,50,0,0,20,9,26.33766234,26.25806452,0,19.46153846,15.04166667,3,9,1.666666667,29,4,2.693877551,0,26.4,4,53.6,16.41176471,66.12244898,55.60655738,22,1
0,4,29,0,2,26,0.5,0,42.71428571,8,9,5,0,81.48148148,74.44897959,0,12,9,0,27,45.04347826,33,1,0,15.55555556,0,0,64,0,5.52,35.65853659,19.67213115,48,54.375,33,0,21,17,16.20779221,35.48387097,0,22.29230769,14.25,3,9,8.166666667,26,24,1.959183673,0,26.4,4,60,14.82352941,47.34693878,56.47540984,22,1
0,11,29,0,3,52,2.625,0,55.85714286,10,10,5,0,88.88888889,78.36734694,0,6,14,0,27,37,18,2,0,18.22222222,0,0,91,0,6.6,30.93902439,15.73770492,50,45.625,100,0,19,17,24.81818182,32.64516129,0,35.38461538,15.04166667,3,9,1.333333333,0,20,2.204081633,0,26.07,4,54.4,13.76470588,37.55102041,65.16393443,23,1
0,9,71,0,2,13,0.375,0,36.14285714,10,11,4,0,85.18518519,82.28571429,19,0,8,0,30,41.02173913,32,4,0,17.11111111,0,0,45,0,6.36,36.70731707,28.32786885,48,40.625,0,0,19,6,17.22077922,30.51612903,0,16.27692308,29.29166667,3,9,1,0,70,3.428571429,0,26.4,4,51.2,14.82352941,53.06122449,59.95081967,23,1
0,7,14,0,3,64,1.25,0,48.46428571,9,10,4,0,81.48148148,82.28571429,0,9,14,0,27,30.56521739,15,3,0,17.33333333,17,0,36,0,5.52,32.51219512,29.50819672,48,42.5,0,0,19,12,31.90909091,29.80645161,0,22.29230769,76.79166667,5,10,1,26,17,2.448979592,0,28.38,4,53.6,15.35294118,43.26530612,59.08196721,23,1
0,9,75,0,2,13,0.5,0,42.71428571,9,12,3,0,75.92592593,84.24489796,0,3,13,0,27,45.84782609,32,3,0,15.77777778,0,0,38,0,4.08,36.18292683,22.42622951,44,45.625,0,0,20,19,28.87012987,29.09677419,0,13.09230769,41.95833333,6,11,1.666666667,0,12,2.448979592,0,28.71,4,51.2,13.76470588,35.91836735,59.95081967,25,1
0,2,16,0,6,14,1,0,29.57142857,6,5,3,0,54.62962963,50.93877551,0,3,8,0,23,49.86956522,20,1,0,15.11111111,0,0,30,0,3.96,37.75609756,25.18032787,45,47.5,0,0,19,12,24.31168831,21.29032258,0,15.92307692,25.33333333,4,10,1.166666667,29,12,2.816326531,0,25.74,4,51.2,13.23529412,35.91836735,56.47540984,25,0
0,2,0,0,1,59,0,0,28.75,6,4,1,0,60.18518519,52.89795918,22,10,11,0,24,33.7826087,17,2,0,13.55555556,0,0,31,0,4.2,40.37804878,26.36065574,47,43.75,0,0,21,8,28.36363636,22.70967742,0,16.63076923,24.54166667,4,10,1.166666667,0,14,3.06122449,0,28.05,4,52.8,13.76470588,35.10204082,58.21311475,22,0
0,7,72,0,2,13,0.375,0,43.53571429,9,12,3,0,84.25925926,95.02040816,20,3,9,0,30,41.82608696,19,5,0,16.22222222,0,0,45,0,4.68,35.65853659,27.14754098,48,43.75,0,0,20,10,20.25974026,32.64516129,0,16.98461538,23.75,4,9,1.166666667,51,7,3.06122449,0,27.06,4,53.6,13.23529412,35.91836735,59.08196721,22,1
0,4,29,0,2,13,0,0,59.96428571,9,10,4,0,76.85185185,97.95918367,0,6,11,0,29,34.58695652,25,3,0,16.88888889,0,0,99,0,6.36,33.56097561,31.47540984,47,34.375,33,0,20,8,17.22077922,31.22580645,0,17.69230769,13.45833333,4,9,1.833333333,51,7,2.204081633,0,26.07,4,53.6,12.70588235,38.36734694,59.08196721,22,1
0,13,43,0,3,0,0.875,0,56.67857143,10,11,2,0,79.62962963,91.10204082,0,3,11,0,29,42.63043478,18,3,0,17.33333333,0,0,54,0,4.68,41.95121951,25.96721311,47,43.75,0,0,20,2,20.25974026,32.64516129,0,16.27692308,15.04166667,4,9,1.166666667,0,14,3.795918367,0,27.72,4,55.2,14.29411765,38.36734694,59.95081967,22,1
0,4,29,51,5,39,0.875,0,42.71428571,10,10,4,0,81.48148148,88.16326531,20,6,11,0,25,36.19565217,30,5,0,16.44444444,0,0,37,0,4.44,36.18292683,24.78688525,49,31.875,0,0,19,6,11.64935065,28.38709677,0,18.4,25.33333333,5,10,1.333333333,52,11,4.408163265,0,28.05,5,52.8,14.29411765,41.63265306,57.3442623,21,1
0,5,0,0,0,41,0,0,50.92857143,11,12,3,0,76.85185185,78.36734694,0,6,7,0,26,40.2173913,26,3,0,15.55555556,17,0,57,0,4.56,44.04878049,17.70491803,47,37.5,0,0,23,4,31.90909091,28.38709677,0,16.63076923,22.95833333,14,16,0.833333333,0,10,2.816326531,0,30.03,5,50.4,16.94117647,41.63265306,57.3442623,21,1
0,0,80,0,3,14,1,0,32.03571429,6,4,2,0,53.7037037,53.87755102,22,6,4,0,25,35.39130435,22,1,0,13.11111111,0,0,30,0,5.04,33.56097561,23.60655738,45,39.375,0,0,19,3,24.31168831,22,0,20.16923077,13.45833333,5,10,0.666666667,0,22,3.428571429,0,27.39,5,56.8,14.82352941,46.53061224,53.86885246,21,0
0,5,16,0,4,29,0,0,32.03571429,6,3,2,0,53.7037037,45.06122449,0,3,9,0,23,34.58695652,10,5,0,12.66666667,0,0,40,0,4.08,34.08536585,27.93442623,45,41.25,0,0,20,1,17.72727273,22,0,21.58461538,17.41666667,5,10,0.666666667,0,45,3.795918367,0,27.39,5,57.6,13.76470588,48.16326531,56.47540984,20,0
0,4,14,0,1,25,0,0,41.89285714,9,10,3,0,72.22222222,81.30612245,19,3,10,0,27,43.43478261,27,2,0,16.22222222,0,0,54,0,5.4,38.80487805,31.08196721,45,33.75,33,0,20,8,21.77922078,30.51612903,0,18.75384615,27.70833333,5,10,0.666666667,0,95,3.306122449,0,26.4,5,52.8,13.76470588,48.16326531,61.68852459,21,1
0,2,14,0,1,25,0.375,0,45.17857143,10,9,3,0,83.33333333,84.24489796,0,3,8,0,29,45.04347826,16,5,0,14.88888889,0,0,18,0,4.32,37.23170732,24.39344262,45,43.125,0,0,20,2,15.7012987,31.22580645,0,20.16923077,20.58333333,5,10,0.666666667,25,71,3.428571429,0,27.06,5,52.8,14.29411765,52.24489796,59.08196721,21,1
0,6,0,0,9,63,0.875,0,54.21428571,10,9,2,0,74.07407407,86.20408163,19,3,10,0,27,40.2173913,14,4,0,16,0,0,36,0,5.16,31.46341463,20.85245902,47,50,0,0,20,5,19.75324675,27.67741935,0,16.27692308,23.75,5,10,0.666666667,0,100,3.183673469,0,26.07,5,51.2,13.23529412,61.2244898,58.21311475,21,1
